subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
107,259,107_259,0.0,373.5448275862069,163.0,95.31533333333333,145.0,316.93939393939394,67.0,91.88466666666666,66.0,289.0,82.5,88.8985,38.0,258.4516129032258,70.0,86.33066666666667,31.0,146.72413793103448,64.0,83.84166666666667,29.0,146.72413793103448,64.0,81.978,29.0,-176.125,51.0,78.225,16.0,73.91666666666667,66.0,77.108,12.0,81.0909090909091,70.0,75.635,11.0,56.75,66.0,74.24666666666667,8.0,58.666666666666664,135.0,73.816,6.0,-16.2,70.0,73.115,5.0,-37.666666666666664,70.0,72.74,3.0,-37.666666666666664,70.0,72.28,3.0,,,67.86,0.0
259,107,107_259,0.0,373.5448275862069,163.0,84.7835,145.0,316.93939393939394,67.0,75.48766666666667,66.0,289.0,82.5,69.9885,38.0,258.4516129032258,70.0,66.96666666666667,31.0,146.72413793103448,64.0,66.68,29.0,146.72413793103448,64.0,66.416,29.0,-176.125,51.0,65.36,16.0,73.91666666666667,66.0,64.832,12.0,81.0909090909091,70.0,64.04,11.0,56.75,66.0,62.72,8.0,58.666666666666664,135.0,61.664,6.0,-16.2,70.0,60.08,5.0,-37.666666666666664,70.0,57.44,3.0,-37.666666666666664,70.0,54.67,3.0,,,53.34,0.0
107,259,107_259,1.0,,,,,420.8354430379747,196.0,98.746,79.0,310.49122807017545,101.0,97.922,57.0,368.74285714285713,63.0,97.43866666666666,35.0,678.2777777777778,168.0,96.0525,18.0,747.4444444444445,191.0,95.819,9.0,544.0769230769231,95.0,89.45833333333333,13.0,198.11764705882354,64.0,86.848,17.0,222.53846153846155,-5.0,84.82,13.0,-409.0,-362.5,82.20333333333333,8.0,89.16666666666667,51.0,80.4,6.0,162.16666666666666,158.0,78.155,6.0,113.4,62.0,75.75333333333333,5.0,16.0,16.0,73.95,2.0,-37.666666666666664,70.0,76.7,3.0
259,107,107_259,1.0,,,,,420.8354430379747,196.0,94.07933333333334,79.0,310.49122807017545,101.0,89.303,57.0,368.74285714285713,63.0,84.00866666666667,35.0,678.2777777777778,168.0,78.03916666666667,18.0,747.4444444444445,191.0,73.561,9.0,544.0769230769231,95.0,68.0,13.0,198.11764705882354,64.0,68.0,17.0,222.53846153846155,-5.0,68.0,13.0,-409.0,-362.5,68.0,8.0,89.16666666666667,51.0,68.0,6.0,162.16666666666666,158.0,68.0,6.0,113.4,62.0,68.0,5.0,16.0,16.0,65.49,2.0,-37.666666666666664,70.0,56.0,3.0
107,259,107_259,2.0,,,,,,,,,509.68,224.0,99.1255,50.0,227.15217391304347,165.0,98.03066666666666,46.0,228.0857142857143,86.0,98.5275,35.0,354.85714285714283,62.0,97.857,28.0,1137.1666666666667,886.5,96.72166666666666,6.0,1878.5,1878.5,95.036,2.0,94.0,64.0,91.07,5.0,615.3636363636364,95.0,86.9,11.0,180.9,-194.5,85.088,10.0,-742.0,-720.0,83.405,5.0,146.0,254.0,80.86666666666666,3.0,178.33333333333334,62.0,76.51,3.0,,,73.66,0.0
259,107,107_259,2.0,,,,,,,,,509.68,224.0,95.059,50.0,227.15217391304347,165.0,93.03466666666667,46.0,228.0857142857143,86.0,89.76666666666667,35.0,354.85714285714283,62.0,86.486,28.0,1137.1666666666667,886.5,73.515,6.0,1878.5,1878.5,68.068,2.0,94.0,64.0,68.0,5.0,615.3636363636364,95.0,68.0,11.0,180.9,-194.5,68.0,10.0,-742.0,-720.0,68.0,5.0,146.0,254.0,68.0,3.0,178.33333333333334,62.0,68.0,3.0,,,62.98,0.0
107,259,107_259,3.0,,,,,,,,,,,,,690.8181818181819,265.0,99.46133333333333,33.0,312.47058823529414,176.5,98.82833333333333,34.0,267.6551724137931,166.0,97.987,29.0,448.8333333333333,3.0,95.38333333333334,12.0,424.2857142857143,154.0,96.602,7.0,908.0,431.5,96.225,4.0,152.0,152.0,92.01666666666667,2.0,222.71428571428572,64.0,88.608,7.0,825.375,490.5,86.235,8.0,-742.0,-720.0,83.54,5.0,146.0,254.0,79.8,3.0,16.0,16.0,74.24,2.0
259,107,107_259,3.0,,,,,,,,,,,,,690.8181818181819,265.0,95.124,33.0,312.47058823529414,176.5,95.02666666666667,34.0,267.6551724137931,166.0,92.12,29.0,448.8333333333333,3.0,82.56333333333333,12.0,424.2857142857143,154.0,79.054,7.0,908.0,431.5,70.7725,4.0,152.0,152.0,68.0,2.0,222.71428571428572,64.0,68.0,7.0,825.375,490.5,68.0,8.0,-742.0,-720.0,68.0,5.0,146.0,254.0,68.0,3.0,16.0,16.0,68.0,2.0
107,259,107_259,4.0,,,,,,,,,,,,,,,,,658.3793103448276,265.0,99.32666666666667,29.0,408.0,191.5,99.059,24.0,234.42105263157896,63.0,99.635,19.0,337.25,-48.5,95.808,12.0,619.0,191.0,96.7425,5.0,1878.5,1878.5,96.28666666666666,2.0,,,93.624,0.0,94.0,64.0,88.98,5.0,919.0,490.5,85.94,6.0,-5.0,-5.0,83.0,1.0,433.0,433.0,76.62,1.0
259,107,107_259,4.0,,,,,,,,,,,,,,,,,658.3793103448276,265.0,94.405,29.0,408.0,191.5,96.432,24.0,234.42105263157896,63.0,88.0,19.0,337.25,-48.5,84.972,12.0,619.0,191.0,79.13,5.0,1878.5,1878.5,68.11333333333333,2.0,,,68.0,0.0,94.0,64.0,68.0,5.0,919.0,490.5,68.0,6.0,-5.0,-5.0,68.0,1.0,433.0,433.0,68.0,1.0
